imageId,plane_type,image_path,split
175,A10,D:\Study\fly\experiments\VLP2_3000\A10\175.jpg,train
176,A10,D:\Study\fly\experiments\VLP2_3000\A10\176.jpg,train
177,A10,D:\Study\fly\experiments\VLP2_3000\A10\177.jpg,train
178,A10,D:\Study\fly\experiments\VLP2_3000\A10\178.jpg,train
179,A10,D:\Study\fly\experiments\VLP2_3000\A10\179.jpg,train
180,A10,D:\Study\fly\experiments\VLP2_3000\A10\180.jpg,train
A10_1 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_1 - 副本.jpg,train
A10_1,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_1.jpg,train
A10_10,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_10.jpg,train
A10_100 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_100 - 副本.jpg,train
A10_100,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_100.jpg,train
A10_101,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_101.jpg,train
A10_102,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_102.jpg,train
A10_103,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_103.jpg,train
A10_104,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_104.jpg,train
A10_105,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_105.jpg,train
A10_106,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_106.jpg,train
A10_107,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_107.jpg,train
A10_108,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_108.jpg,train
A10_109,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_109.jpg,train
A10_11,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_11.jpg,train
A10_110,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_110.jpg,train
A10_111,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_111.jpg,train
A10_112,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_112.jpg,train
A10_113,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_113.jpg,train
A10_114,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_114.jpg,train
A10_115,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_115.jpg,train
A10_116,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_116.jpg,train
A10_117,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_117.jpg,train
A10_118,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_118.jpg,train
A10_119,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_119.jpg,train
A10_12,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_12.jpg,train
A10_120 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_120 - 副本.jpg,train
A10_120,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_120.jpg,train
A10_121,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_121.jpg,train
A10_122,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_122.jpg,train
A10_123,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_123.jpg,train
A10_124,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_124.jpg,train
A10_125,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_125.jpg,train
A10_126,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_126.jpg,train
A10_127,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_127.jpg,train
A10_128,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_128.jpg,train
A10_129,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_129.jpg,train
A10_13,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_13.jpg,train
A10_130 - 副本 (2),A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_130 - 副本 (2).jpg,train
A10_130 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_130 - 副本.jpg,train
A10_130,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_130.jpg,train
A10_131,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_131.jpg,train
A10_132 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_132 - 副本.jpg,train
A10_132,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_132.jpg,train
A10_133 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_133 - 副本.jpg,train
A10_133,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_133.jpg,train
A10_14,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_14.jpg,train
A10_15,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_15.jpg,train
A10_153,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_153.jpg,train
A10_16,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_16.jpg,train
A10_163,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_163.jpg,train
A10_17,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_17.jpg,train
A10_18,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_18.jpg,train
A10_19,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_19.jpg,train
A10_2,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_2.jpg,train
A10_20,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_20.jpg,train
A10_21,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_21.jpg,train
A10_211,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_211.jpg,train
A10_212,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_212.jpg,train
A10_213,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_213.jpg,train
A10_214,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_214.jpg,train
A10_215,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_215.jpg,train
A10_216,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_216.jpg,train
A10_217,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_217.jpg,train
A10_218,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_218.jpg,train
A10_219,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_219.jpg,train
A10_22,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_22.jpg,train
A10_220,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_220.jpg,train
A10_221,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_221.jpg,train
A10_222,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_222.jpg,train
A10_223,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_223.jpg,train
A10_224,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_224.jpg,train
A10_225,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_225.jpg,train
A10_226,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_226.jpg,train
A10_227,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_227.jpg,train
A10_228,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_228.jpg,train
A10_229,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_229.jpg,train
A10_23,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_23.jpg,train
A10_230,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_230.jpg,train
A10_231,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_231.jpg,train
A10_232,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_232.jpg,train
A10_233,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_233.jpg,train
A10_234,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_234.jpg,train
A10_235,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_235.jpg,train
A10_236,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_236.jpg,train
A10_237,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_237.jpg,train
A10_238,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_238.jpg,train
A10_239,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_239.jpg,train
A10_240,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_240.jpg,train
A10_241,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_241.jpg,train
A10_242,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_242.jpg,train
A10_243,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_243.jpg,train
A10_244,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_244.jpg,train
A10_245,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_245.jpg,train
A10_246,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_246.jpg,train
A10_247,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_247.jpg,train
A10_248,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_248.jpg,train
A10_249,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_249.jpg,train
A10_25,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_25.jpg,train
A10_250,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_250.jpg,train
A10_251,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_251.jpg,train
A10_252,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_252.jpg,train
A10_253,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_253.jpg,train
A10_254,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_254.jpg,train
A10_255,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_255.jpg,train
A10_256,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_256.jpg,train
A10_257,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_257.jpg,train
A10_258,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_258.jpg,train
A10_259,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_259.jpg,train
A10_26,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_26.jpg,train
A10_260,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_260.jpg,train
A10_261,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_261.jpg,train
A10_262,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_262.jpg,train
A10_263,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_263.jpg,train
A10_264,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_264.jpg,train
A10_265,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_265.jpg,train
A10_266,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_266.jpg,train
A10_267,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_267.jpg,train
A10_268,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_268.jpg,train
A10_269,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_269.jpg,train
A10_27,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_27.jpg,train
A10_270,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_270.jpg,train
A10_271,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_271.jpg,train
A10_272,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_272.jpg,train
A10_273,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_273.jpg,train
A10_274,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_274.jpg,train
A10_275,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_275.jpg,train
A10_276,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_276.jpg,train
A10_277,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_277.jpg,train
A10_278,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_278.jpg,train
A10_279,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_279.jpg,train
A10_28,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_28.jpg,train
A10_280,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_280.jpg,train
A10_281,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_281.jpg,train
A10_282,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_282.jpg,train
A10_283,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_283.jpg,train
A10_284,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_284.jpg,train
A10_285,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_285.jpg,train
A10_286,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_286.jpg,train
A10_287,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_287.jpg,train
A10_288,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_288.jpg,train
A10_289,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_289.jpg,train
A10_29,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_29.jpg,train
A10_290,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_290.jpg,valid
A10_291,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_291.jpg,valid
A10_292,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_292.jpg,valid
A10_293,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_293.jpg,valid
A10_294,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_294.jpg,valid
A10_295,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_295.jpg,valid
A10_296,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_296.jpg,valid
A10_297,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_297.jpg,valid
A10_298,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_298.jpg,valid
A10_299,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_299.jpg,valid
A10_3 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_3 - 副本.jpg,valid
A10_3,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_3.jpg,valid
A10_30,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_30.jpg,valid
A10_300,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_300.jpg,valid
A10_31,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_31.jpg,valid
A10_32,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_32.jpg,valid
A10_34,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_34.jpg,valid
A10_35,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_35.jpg,valid
A10_36,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_36.jpg,valid
A10_37,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_37.jpg,valid
A10_38,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_38.jpg,valid
A10_39,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_39.jpg,valid
A10_4,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_4.jpg,valid
A10_40,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_40.jpg,valid
A10_41,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_41.jpg,valid
A10_42,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_42.jpg,valid
A10_43,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_43.jpg,valid
A10_44,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_44.jpg,valid
A10_45,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_45.jpg,valid
A10_46,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_46.jpg,valid
A10_47,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_47.jpg,test
A10_48,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_48.jpg,test
A10_49,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_49.jpg,test
A10_5 - 副本 (2),A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_5 - 副本 (2).jpg,test
A10_5 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_5 - 副本.jpg,test
A10_5,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_5.jpg,test
A10_50,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_50.jpg,test
A10_51,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_51.jpg,test
A10_52,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_52.jpg,test
A10_53,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_53.jpg,test
A10_54,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_54.jpg,test
A10_55,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_55.jpg,test
A10_56,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_56.jpg,test
A10_57,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_57.jpg,test
A10_58,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_58.jpg,test
A10_59 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_59 - 副本.jpg,test
A10_59,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_59.jpg,test
A10_6,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_6.jpg,test
A10_60,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_60.jpg,test
A10_61 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_61 - 副本.jpg,test
A10_61,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_61.jpg,test
A10_62,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_62.jpg,test
A10_63,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_63.jpg,test
A10_64,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_64.jpg,test
A10_65,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_65.jpg,test
A10_66,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_66.jpg,test
A10_67,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_67.jpg,test
A10_68,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_68.jpg,test
A10_69,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_69.jpg,test
A10_7,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_7.jpg,test
A10_70,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_70.jpg,test
A10_71,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_71.jpg,test
A10_72,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_72.jpg,test
A10_73,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_73.jpg,test
A10_74,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_74.jpg,test
A10_75,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_75.jpg,test
A10_76,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_76.jpg,test
A10_77,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_77.jpg,test
A10_78,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_78.jpg,test
A10_79,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_79.jpg,test
A10_80,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_80.jpg,test
A10_82 - 副本,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_82 - 副本.jpg,test
A10_82,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_82.jpg,test
A10_83,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_83.jpg,test
A10_84,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_84.jpg,test
A10_85,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_85.jpg,test
A10_86,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_86.jpg,test
A10_87,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_87.jpg,test
A10_88,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_88.jpg,test
A10_89,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_89.jpg,test
A10_9,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_9.jpg,test
A10_91,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_91.jpg,test
A10_92,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_92.jpg,test
A10_93,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_93.jpg,test
A10_94,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_94.jpg,test
A10_95,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_95.jpg,test
A10_96,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_96.jpg,test
A10_97,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_97.jpg,test
A10_98,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_98.jpg,test
A10_99,A10,D:\Study\fly\experiments\VLP2_3000\A10\A10_99.jpg,test
11,B2,D:\Study\fly\experiments\VLP2_3000\B2\11.jpg,train
110,B2,D:\Study\fly\experiments\VLP2_3000\B2\110.jpg,train
1100,B2,D:\Study\fly\experiments\VLP2_3000\B2\1100.jpg,train
1101,B2,D:\Study\fly\experiments\VLP2_3000\B2\1101.jpg,train
1102,B2,D:\Study\fly\experiments\VLP2_3000\B2\1102.jpg,train
1103,B2,D:\Study\fly\experiments\VLP2_3000\B2\1103.jpg,train
1104,B2,D:\Study\fly\experiments\VLP2_3000\B2\1104.jpg,train
1105,B2,D:\Study\fly\experiments\VLP2_3000\B2\1105.jpg,train
1106,B2,D:\Study\fly\experiments\VLP2_3000\B2\1106.jpg,train
1107,B2,D:\Study\fly\experiments\VLP2_3000\B2\1107.jpg,train
1108,B2,D:\Study\fly\experiments\VLP2_3000\B2\1108.jpg,train
1109,B2,D:\Study\fly\experiments\VLP2_3000\B2\1109.jpg,train
111,B2,D:\Study\fly\experiments\VLP2_3000\B2\111.jpg,train
1110,B2,D:\Study\fly\experiments\VLP2_3000\B2\1110.jpg,train
112,B2,D:\Study\fly\experiments\VLP2_3000\B2\112.jpg,train
113,B2,D:\Study\fly\experiments\VLP2_3000\B2\113.jpg,train
114,B2,D:\Study\fly\experiments\VLP2_3000\B2\114.jpg,train
115,B2,D:\Study\fly\experiments\VLP2_3000\B2\115.jpg,train
116,B2,D:\Study\fly\experiments\VLP2_3000\B2\116.jpg,train
117,B2,D:\Study\fly\experiments\VLP2_3000\B2\117.jpg,train
118,B2,D:\Study\fly\experiments\VLP2_3000\B2\118.jpg,train
119,B2,D:\Study\fly\experiments\VLP2_3000\B2\119.jpg,train
12,B2,D:\Study\fly\experiments\VLP2_3000\B2\12.jpg,train
120,B2,D:\Study\fly\experiments\VLP2_3000\B2\120.jpg,train
121,B2,D:\Study\fly\experiments\VLP2_3000\B2\121.jpg,train
122,B2,D:\Study\fly\experiments\VLP2_3000\B2\122.jpg,train
123,B2,D:\Study\fly\experiments\VLP2_3000\B2\123.jpg,train
1231,B2,D:\Study\fly\experiments\VLP2_3000\B2\1231.jpg,train
124,B2,D:\Study\fly\experiments\VLP2_3000\B2\124.jpg,train
125,B2,D:\Study\fly\experiments\VLP2_3000\B2\125.jpg,train
126,B2,D:\Study\fly\experiments\VLP2_3000\B2\126.jpg,train
127,B2,D:\Study\fly\experiments\VLP2_3000\B2\127.jpg,train
128,B2,D:\Study\fly\experiments\VLP2_3000\B2\128.jpg,train
129,B2,D:\Study\fly\experiments\VLP2_3000\B2\129.jpg,train
13,B2,D:\Study\fly\experiments\VLP2_3000\B2\13.jpg,train
130,B2,D:\Study\fly\experiments\VLP2_3000\B2\130.jpg,train
131,B2,D:\Study\fly\experiments\VLP2_3000\B2\131.jpg,train
132,B2,D:\Study\fly\experiments\VLP2_3000\B2\132.jpg,train
133,B2,D:\Study\fly\experiments\VLP2_3000\B2\133.jpg,train
134,B2,D:\Study\fly\experiments\VLP2_3000\B2\134.jpg,train
135,B2,D:\Study\fly\experiments\VLP2_3000\B2\135.jpg,train
136,B2,D:\Study\fly\experiments\VLP2_3000\B2\136.jpg,train
137,B2,D:\Study\fly\experiments\VLP2_3000\B2\137.jpg,train
138,B2,D:\Study\fly\experiments\VLP2_3000\B2\138.jpg,train
139,B2,D:\Study\fly\experiments\VLP2_3000\B2\139.jpg,train
14,B2,D:\Study\fly\experiments\VLP2_3000\B2\14.jpg,train
140,B2,D:\Study\fly\experiments\VLP2_3000\B2\140.jpg,train
141,B2,D:\Study\fly\experiments\VLP2_3000\B2\141.jpg,train
142,B2,D:\Study\fly\experiments\VLP2_3000\B2\142.jpg,train
143,B2,D:\Study\fly\experiments\VLP2_3000\B2\143.jpg,train
144,B2,D:\Study\fly\experiments\VLP2_3000\B2\144.jpg,train
145,B2,D:\Study\fly\experiments\VLP2_3000\B2\145.jpg,train
146,B2,D:\Study\fly\experiments\VLP2_3000\B2\146.jpg,train
147,B2,D:\Study\fly\experiments\VLP2_3000\B2\147.jpg,train
148,B2,D:\Study\fly\experiments\VLP2_3000\B2\148.jpg,train
149,B2,D:\Study\fly\experiments\VLP2_3000\B2\149.jpg,train
15,B2,D:\Study\fly\experiments\VLP2_3000\B2\15.jpg,train
150,B2,D:\Study\fly\experiments\VLP2_3000\B2\150.jpg,train
151,B2,D:\Study\fly\experiments\VLP2_3000\B2\151.jpg,train
152,B2,D:\Study\fly\experiments\VLP2_3000\B2\152.jpg,train
153,B2,D:\Study\fly\experiments\VLP2_3000\B2\153.jpg,train
154,B2,D:\Study\fly\experiments\VLP2_3000\B2\154.jpg,train
155,B2,D:\Study\fly\experiments\VLP2_3000\B2\155.jpg,train
156,B2,D:\Study\fly\experiments\VLP2_3000\B2\156.jpg,train
157,B2,D:\Study\fly\experiments\VLP2_3000\B2\157.jpg,train
158,B2,D:\Study\fly\experiments\VLP2_3000\B2\158.jpg,train
159,B2,D:\Study\fly\experiments\VLP2_3000\B2\159.jpg,train
16,B2,D:\Study\fly\experiments\VLP2_3000\B2\16.jpg,train
160,B2,D:\Study\fly\experiments\VLP2_3000\B2\160.jpg,train
161,B2,D:\Study\fly\experiments\VLP2_3000\B2\161.jpg,train
162,B2,D:\Study\fly\experiments\VLP2_3000\B2\162.jpg,train
163,B2,D:\Study\fly\experiments\VLP2_3000\B2\163.jpg,train
164,B2,D:\Study\fly\experiments\VLP2_3000\B2\164.jpg,train
165,B2,D:\Study\fly\experiments\VLP2_3000\B2\165.jpg,train
166,B2,D:\Study\fly\experiments\VLP2_3000\B2\166.jpg,train
167,B2,D:\Study\fly\experiments\VLP2_3000\B2\167.jpg,train
